cid,smiles
19235,C1[C@H]([C@@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=O)NC3=O)O)O)O)O)O
19239,CC(C)C(=O)NN
19266,CC(=O)NC1=CC=C(C=C1)C(=O)O
19283,CCCCCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCCCCC
19284,CCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCC
19309,CC1C(=O)C(=C(O1)C)O
19310,CSSSC
19343,C1=CC2=C(C=C1Br)NC(=N2)C(F)(F)F
19390,C1=COC(=C1)C(=CC2=CC=C(O2)[N+](=O)[O-])C(=O)N
19395,CCOP(=S)(OCC)OP(=S)(OCC)OCC
19396,CC(CN1C2=CC=CC=C2S(=O)(=O)C3=CC=CC=C31)CN(C)C
19400,CCN(CC)CCNC(=O)C1=CC=CC=C1
19402,C1=CC=C(C=C1)C(C2=CC=C(C=C2)Cl)C(=O)C3C(=O)C4=CC=CC=C4C3=O
19427,CC1=CC2=CC=CC=C2C3=C1C4=CC=CC=C4C=C3
19463,CCN(CC)O
19493,C1[C@H]([C@@H]1N)C2=CC=CC=C2
19495,C1=CC(=CC=C1NN=C(C#N)C#N)[N+](=O)[O-]
19499,CC=CC(=O)O
19509,C1=CC=NC(=C1)CN
19519,C1C=CC2C1C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl
19520,C12C(C(C(C1Cl)Cl)Cl)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl
19527,CC(CC1=CC=CC=C1)NCCN2C=NC3=C2C(=O)N(C(=O)N3C)C
19529,CN(C1=CC=C(C=C1)OC(=O)C2=CC=CO2)C(=O)C(Cl)Cl
19539,C1=CC=C(C=C1)OC2=CC=CC(=C2)C(=O)O
19587,CC(C#C)N(C)C(=O)NC1=CC=C(C=C1)Cl
19588,CCC(C)C1=CC=CC=C1OC(=O)NC
19590,CC1=C(C=CC(=C1)N(CCO)CCO)N=NC2=C(C=C(C=C2)[N+](=O)[O-])Cl
19596,CC1=NC(=CC(=N1)OC)NS(=O)(=O)C2=CC=C(C=C2)N
19645,CCCCCCCCCCCCCCCCCCOP1OCC2(CO1)COP(OC2)OCCCCCCCCCCCCCCCCCC
19649,C[C@H]1[C@@]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H]([C@@H]([C@H]2O)O)N=C(N)N)O)N=C(N)N)O[C@H]3[C@H]([C@@H]([C@H]([C@@H](O3)CO)O)O)NC)(C=O)O
19657,COP1(=S)OCC2=CC=CC=C2O1
19662,C1=CC2=C(C(=C1)Cl)N(C(=O)S2)CC(=O)O
19700,CCN(CC1=CC(=CC=C1)S(=O)(=O)[O-])C2=CC=C(C=C2)C(=C3C=CC(=[N+](CC)CC4=CC(=CC=C4)S(=O)(=O)[O-])C=C3)C5=CC=CC=C5S(=O)(=O)[O-].[Na+].[Na+]
19756,C1=CC=C2C(=C1)NC(=N2)C3=CC=CO3
19822,C[C@H]1C[C@]2(CO2)C(=O)[C@@H]([C@H]([C@H]([C@H](OC(=O)[C@@H]([C@H]([C@@H]([C@H]1OC3C(C(CC(O3)C)N(C)C)O)C)OC4CC(C(C(O4)C)O)OC)C)C)C)O)C
19825,CN(C)CCCN1C2=C(C=CC(=C2)O)SC3=C1C=C(C=C3)Cl
19841,CNC(=O)OC1=CC=CC=C1Cl
19842,CC1=CC(=C(C=C1)C(C)C)OC(=O)NC
19860,C1=CC(=C(C=C1C(=O)O)Cl)O
19861,CN1CCC(=C2C3=CC=CC=C3CCC4=C2N=CC=C4)CC1
19909,C1=NN=C(S1)N
19910,C1=CC2=C(C=CC(=C2N=C1)O)[N+](=O)[O-]
19920,CC(C)OCC1CO1
19931,CC1(N=C(N=C(N1C2=CC=CC=C2)N)N)C
19958,C1=CC(=CC=C1N=C=S)N=C=S
19988,COC1=C(C=C(C(=C1)O)C(=O)C2=CC=CC=C2)S(=O)(=O)O
20038,C1CCN(CC1)C2=CC=CC=C2
20039,C1C[C@@H](O[C@@H]1CO)N2C=NC3=C(N=CN=C32)N
20056,CC(=NP(=S)(OC1=CC=C(C=C1)Cl)OC2=CC=C(C=C2)Cl)N
20083,CCCCCCC(C)O
20105,CCSC1=NC(=NC(=N1)NC(C)C)NC(C)C
20138,CC=CC=O
20211,C1=C(C=C(C2=C1NC(=N2)C(F)(F)F)Cl)Cl
20212,C1=CC(=C2C(=C1Cl)NC(=N2)C(F)(F)F)Cl
20262,C1=CC=C(C=C1)CN2C=NC3=C(N=CN=C32)N
20274,CCCCCCCI
20279,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C(N=C(N=C32)Cl)N)CO)O
20299,CC[N+](CC)(CC)CCC(C1CCCCC1)(C2=CC=CC=C2)O
20312,C1=NC(=C(C(=N1)Cl)[N+](=O)[O-])Cl
20382,C([C@@]1([C@@H]2[C@@H]3[C@H](N=C(N[C@]34[C@@H]([C@@](O2)(O[C@H]1C4O)O)O)N)O)O)O
20392,COC(=O)C1=CC=CC=C1C(=O)O
20431,CC1=CC(=C(C=C1)NC2=C3C(=C(C=C2)NC4=C(C=C(C=C4)C)S(=O)(=O)[O-])C(=O)C5=CC=CC=C5C3=O)S(=O)(=O)[O-].[Na+].[Na+]
20436,CC(C)C(=O)NC1=CC=CC=C1
20449,C1=COC=C1CO
20525,COC1=CC(=C(C=C1C=O)OC)OC
20612,C1=CC(=CC=C1C2=NC(=NC(=N2)N)N)Cl
20620,CC(=O)OC1=CC=CC=C1Cl
20625,CN1C=NC(=C1N)[N+](=O)[O-]
20660,CCCCCC(CCCCC)C1=CC=CC=C1
20676,C1=CC(=CC=C1C2=NC=C(N2CCO)[N+](=O)[O-])F
20678,CN(C=C)N=O
20680,CCCCN(CC)N=O
20684,C1=NC2=C(N1)C(=NC=N2)NCCO
20686,CC(CCC#N)C#N
20695,C1=CN=CNC1=O
20707,C1=CC=C2C(=C1)N=C(O2)N
20724,CC(CC(=O)O)C1=CC=CC=C1
20727,CNC1=CC=CC=N1
20753,C1=CC=C2C(=C1)C(=NO)C=CN2O
20769,CC(C)OC(=O)C(=C)C
20803,CCN(CC1=CC(=CC=C1)S(=O)(=O)[O-])C2=CC=C(C=C2)C(=C3C=CC(=[N+](CC)CC4=CC(=CC=C4)S(=O)(=O)[O-])C=C3)C5=CC=CC=C5.[Na+]
20804,CCN(CC1=CC(=CC=C1)S(=O)(=O)O)C2=CC=C(C=C2)C(=C3C=CC(=[N+](CC)CC4=CC(=CC=C4)S(=O)(=O)O)C=C3)C5=CC=CC=C5
20812,C1=CC(=NC(=C1)Cl)C(=O)O
20824,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)C(C3=CC=CC=C3)C(=O)O)C(=O)O)C
20864,CCC1=C(C(=CC=C1)CC)NC2=NCCN2
20908,C1=CC=C2C(=C1)C=CC=C2CO
20949,CC(C)OC1=CC=CC=C1O
20965,CCOP(=S)(OCC)OC1=CC(=C(C=C1Cl)Br)Cl
20966,C[C@@H]1CC2=C(C(=C(C=C2)C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)O)O)C(=O)O1
20997,CCOC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C2=CC(=C3C[C@H](OC(=O)C3=C2O)C)Cl
21010,CN1C=NC(=C1Cl)[N+](=O)[O-]
21011,CN1C=NC(=C1[N+](=O)[O-])Cl
21013,C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)O
21026,CC1=C(C(=CC=C1)O)[N+](=O)[O-]
21059,CCC1=C(C(=O)C=CO1)O
21080,C1CCC(CC1)N(C2CCCCC2)SC3=NC4=CC=CC=C4S3
21102,CC(=O)NC1=CC=C(C=C1)OC(=O)C2=CC=CC=C2OC(=O)C
21109,COC1=C(C(=C(C=C1)CN2CCNCC2)OC)OC
21152,C(C(=O)[O-])N(CC(=O)[O-])CC(=O)[O-].[Na+].[Na+].[Na+]
21201,C1=CC=C(C=C1)NC2=C(C=C(C=C2)S(=O)(=O)NC3=CC=CC=C3)[N+](=O)[O-]
21202,C1CC(CCC1CC2CCC(CC2)N=C=O)N=C=O
21207,CCOP(=S)(N1C(=O)C2=CC=CC=C2C1=O)OCC
21208,C1=CC(=C(C=C1N)N)[N+](=O)[O-]
21209,C1=CC(=C(C=C1N)N)Cl
21210,CCCCOCC(C)O
21223,CCN(CC1=CC(=CC=C1)S(=O)(=O)[O-])C2=CC=C(C=C2)C(=C3C=CC(=[N+](CC)CC4=CC(=CC=C4)S(=O)(=O)[O-])C=C3)C5=CC=C(C=C5)S(=O)(=O)[O-].[Na+].[Na+]
21236,CCCC[C@@H](C(=O)O)N
21238,CC1=CC(=C(C=C1Cl)S(=O)(=O)[O-])N=NC2=C(C=CC3=CC=CC=C32)O.CC1=CC(=C(C=C1Cl)S(=O)(=O)[O-])N=NC2=C(C=CC3=CC=CC=C32)O.[Ba+2]
21241,C=CCCBr
21268,C=CC(C1=CC2=C(C=C1)OCO2)O
21275,C1=C(NC(=N1)[N+](=O)[O-])[N+](=O)[O-]
21276,CN1C=C(N=C1[N+](=O)[O-])[N+](=O)[O-]
21288,CC(=O)NC1=CC=NC=C1
21306,CC(=O)C1=CC=CC=C1NC(=O)C
21307,CC1=C(SCCO1)C(=O)NC2=CC=CC=C2
21319,CC1=C(C(=NO1)C2=C(C=CC=C2Cl)F)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)O
21322,C1=CC=C(C=C1)C(=O)NOCC(=O)O
21330,CC1=C(S(=O)(=O)CCO1)C(=O)NC2=CC=CC=C2
21350,CCCCOCCOCCOC(C1=CC2=C(C=C1)OCO2)OCCOCCOCCCC
21357,C1=CC=C(C=C1)SC#N
21379,COC1=C(C=CC(=C1)N)N
21413,C1=CC=C2C(=C1)C=C(C=N2)Br
21441,COC1=C(C=C(C=C1)N)Cl
21450,C1=CC(=CC=C1C(=O)NN)N
21453,COC1=C(C=C(C=C1)CC2=CN=C(N=C2N)N)OC
21480,C1=CC=C2C(=C1)C=C3C4=CC=CC=C4C5=C3C2=CC6=CC=CC=C65
21484,C1=C(C=C(C(=C1[N+](=O)[O-])N)[N+](=O)[O-])Cl
21492,C(COC(=O)N)O
21501,C1=CC2=C(C=C1[N+](=O)[O-])C=NN2
21502,C1C2=C(C=CC(=C2)[N+](=O)[O-])C3=C1C=C(C=C3)[N+](=O)[O-]
21527,C1=CC2=C(C=C1Cl)NC(=N2)N
21534,C(C(=O)[O-])S.[NH4+]
21536,C1=CC=C(C=C1)C2=NOC(=N2)NC(=O)N
21540,C1=CC=C(C=C1)C(=O)C2=CN=CC=C2
21567,CN(C1CCCCC1)N=O
21574,CC(CC=O)CC(C)(C)C
21630,CCCCC(CC)COC(=O)C=CC1=CC=C(C=C1)OC
21640,C1=CC=C(C=C1)N2C(=NN=N2)N
21643,C1=CC(=NN=C1N)Cl
21648,CC(=O)CCC1=CC=C(C=C1)O
21685,CCC(C)C1=C(C(=CC=C1)C(C)CC)O
21694,C1=CC2=C3C(=C1)C=CC4=C(C=CC(=C43)C=C2)[N+](=O)[O-]
21699,CCCOC(=O)NC1=CC=CC=C1
21700,CCC(=O)OCC(=O)[C@]1([C@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)Cl)O)C)C)OC(=O)CC
21704,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)O)N
21706,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=NC6=C(N=CN=C65)N)O)O)O)O)N
21800,CCC(=O)OCC(=O)[C@]1([C@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)F)O)C)C)OC(=O)CC
21803,COP(=S)(OC)OC1=NC(=C(C=C1Cl)Cl)Cl
21845,C1CN(CCN1)N=O
21847,C1CN(CCC1C2(CCC(=O)NC2=O)C3=CC=CC=C3)CC4=CC=CC=C4
21885,CN(C)C1=CC=CC=N1
21929,CC1=C(C(=O)ON1)N=NC2=CC=CC=C2Cl
21954,C1=CC(=O)NNC1=O
22063,C1=CSC(=C1)C(=O)N
22188,CC1=C(C(=O)N(C(=O)N1)C(C)(C)C)Cl
22201,CC1=NC=CN=C1C
22206,CCNC1=NC(=NC(=N1)Cl)NC(C)(C)C
22219,C1=CC(=CC=C1C(=O)NN)Br
22230,C(C(=O)O)C(CC(=O)O)(C(=O)O)O.O
22310,CC1(CCC(O1)C(C)(C)O)C=C
22311,CC1=CCC(CC1)C(=C)C
22386,CCCC(C)O
22407,C1C2CNCC1C3=CC=CC(=O)N3C2
22419,C1=CC(=C(C=C1N=NC2=CC(=C(C=C2)O)C(=O)O)C(=O)O)O
22458,C1=CC=C(C=C1)CN2C=NC=N2
22478,CC(C)C(NC(=O)N)NC(=O)N
22503,COC1=CC(=C(C=C1Cl)Cl)Cl
22523,C1=CC2=C(C=CN2)C=C1[N+](=O)[O-]
22544,CC1=C(C=CC(=C1)Cl)N=CN(C)C
22563,CC(C)NC1=NC(=NC(=N1)N)Cl
22601,C1=C(OC(=C1)[N+](=O)[O-])C=NO
22691,C1=CC(=C(C=C1[N+](=O)[O-])N)Cl
22783,C1=CC=C(C(=C1)O)OCC(=O)O
22784,C1=CC(=CC=C1[N+](=O)[O-])S(=O)(=O)N
22817,C1C2=CC=CC=C2C3=C1C(=CC=C3)N
22830,COC1=CC(=C(C=C1)OC)N=NC2=C(C=CC3=CC=CC=C32)O
22856,CC1=C(C=CC(=C1)N)N.OS(=O)(=O)O
22932,CCCCC(CC)COC(=O)C1=CC=C(C=C1)C(=O)OCC(CC)CCCC
22933,CC(CO[N+](=O)[O-])O[N+](=O)[O-]
22947,CC1(C(=O)N(C(=O)N1CO)CO)C
23009,C1COCCN1CCN2C=NC=C2[N+](=O)[O-]
23016,C1=CC(=NC(=C1Cl)Cl)Cl
23017,C1=C(C(=O)NC(=C1Cl)Cl)Cl
23038,C1(=NC(=NC(=N1)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl
23056,C1CN2CCC1C(C2)OC(=O)C(C3=CC=CC=C3)(C4=CC=CC=C4)O
23069,C1=CC(=C[N+](=C1)[O-])O
23126,C1C2=C(C=CC(=C2)N)C3=C1C=C(C=C3)Br
23128,CC1=CC(=C(C=C1Cl)Cl)Cl
23139,C1=CC(=CC=C1N=NC2=C(C=C(C=C2)[N+](=O)[O-])Cl)N(CCC#N)CCO
23194,CCCCCCCCCCCC1=CC=CC=C1
23205,C[C@@H]1C[C@@H]2[C@H]([C@@H]([C@]3([C@H]1C=CC3=O)C)O)C(=C)C(=O)O2
23229,CC(=O)C1=CC(=CC=C1)C(=O)C
23284,CC(C)C(C(C)(C)COC(=O)C(C)C)OC(=O)C(C)C
23303,CC1C[C@]2(C(O2)C)C(=O)OC3CCN4C3C(=CC4)COC(=O)C1(C)O
23341,C1=CC=C(C(=C1)OC2=CC=C(C=C2)Cl)Cl
23351,C#CCN(CC#C)CC#C
23353,CC(=CC(=O)NC)OP(=O)(OC)OC
23359,CC1=C(C=CC(=C1)N)Br
23396,C1=CC2=C(C(=C1)[N+](=O)[O-])NC=C2
23418,CC1=CC(=C(C=C1CC2=CN=C(N=C2N)N)OC)OC
23421,CNC(=O)OC1=CC=CC=C1C2OCCO2
23426,CCOP(=S)(C)OCC
23435,CC(C)(CO)N(C)C
23436,C1=CC=C(C=C1)OC2=CC=C(C=C2)Cl
23448,C1=CC(=CC=C1C2=C(C=C(C=C2)Cl)Cl)Cl
23467,CCCCCCCCCCCCOP(=O)(O)OCCCCCCCCCCCC
23471,CCCCN(C)N=O
23474,CC(=O)NC1=CC(=C(C=C1)OC)Cl
23483,CN(C)C1=NC=CN=C1
23497,COC(=O)[C@H](CC1=CC(=C(C=C1)O)O)N
23532,CC1=CC(=C(C=C1Cl)[N+](=O)[O-])O
23537,CC1=C(C=C(C=C1)NC(=O)C)Cl
23549,CC1=CC=C(C=C1)NC(=O)N(C)C
23558,CCCCCCCCCC[N+](C)(C)CCCCCCCCCC.[Cl-]
23576,C1CC2C3C(C[S+]2C1)N(C(=O)N3CC4=CC=CC=C4)CC5=CC=CC=C5
23611,CCC(C1=CC=CC=C1)(C(=O)N)C(=O)N
23654,CN(C)N=NC1=CC=CC=C1
23686,CC1=NC2=CC=CC=C2N=C1
23712,CCC(C)NC1=NC(=NC(=N1)NCC)Cl
23715,CCCC(C)(C)C(=O)NC1=CC=C(C=C1)Cl
23717,CCCOP(=O)(OCCC)OC1=CC=C(C=C1)SC
23719,COC1=CN=CC=C1
23729,CN(C)C(=O)OC1=CC=CC(=C1)[N+](=O)[O-]
23730,CC1=CC=CC=C1OC(=O)N(C)C
23757,CC(=O)N[C@H]1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)OC)OC)O)OC
23823,CC1=C(C(=C(C=C1)Cl)Cl)Cl
23935,[Ne]
23939,[Pt]
23968,[Ar]
23978,[Cu]
23987,[He]
23991,[Xe]
24048,CC1=C(N=CN1C)[N+](=O)[O-]
24051,COC1=CC=CC=C1C(=O)NN
24066,C1C[C@@H](O[C@@H]1CO)N2C=CC(=NC2=O)N
24083,[O-]S(=O)(=O)[O-].[Mg+2]
24085,Cl[Hg]Cl
24121,C1=CC=C2C(=C1)C=CC3=C2C=C(C4=CC=CC=C34)[N+](=O)[O-]
24143,CCC1=CC(=CC=C1)C=C
24153,CC(=C)C(=O)OC1CC2CCC1(C2(C)C)C
24203,OP(=O)([O-])[O-].[Na+].[Na+]
24210,CN(C1CCCCC1)C2CCCCC2
24227,C(#CCl)Cl
24228,C1=CC=C2C(=C1)C=C(C(=N2)C3C(=O)C4=CC=CC=C4C3=O)O
24232,CC(C)(C)OCCO
24288,Cl[Co]Cl
24357,C1(=C(N=C(N1)Cl)Cl)Cl
24360,CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O
24393,[O-]S(=O)(=O)[O-].[Fe+2]
24405,CC(=CCNC1=C2C(=NC=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)C
24415,CCNCC(=O)NC1=C(C=CC=C1C)C
24424,[O-]S(=O)(=O)[O-].[Zn+2]
24436,[O-]S(=O)(=O)[O-].[Na+].[Na+]
24437,[O-]S(=O)[O-].[Na+].[Na+]
24458,Cl[Fe]Cl
24466,CC1=C(C(=NC(=N1)N)N)C2=CC(=C(C=C2)Cl)Cl
24473,CC1CCC(CC1=O)C(=C)C
24477,[O-]S(=O)(=S)[O-].[Na+].[Na+]
24489,[O-]S(=O)S(=O)[O-].[Na+].[Na+]
24522,CCOC(=O)C1=CC(=CC=C1)O
24526,ClCl
24529,N(=O)O
24530,N=[N+]=[N-]
24570,Cl[As](Cl)Cl
24671,C1=CC=C2C(=C1)C(=O)C(C2=O)C3=NC4=C(C=C(C=C4C=C3)S(=O)(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+]
24672,C1=CC=C2C(=C1)C(=O)C(C2=O)C3=NC4=C(C=C(C=C4C=C3)S(=O)(=O)O)S(=O)(=O)O
24685,CC(C)OC(=O)NC1=CC=CC=C1
24692,CCSCCOP(=S)(OC)OC.CCSCCSP(=O)(OC)OC
24705,C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C
24722,CCOP(=O)(OCC)SCCSCC.CCOP(=S)(OCC)OCCSCC
24723,CCOP(=O)(OCC)SCCSCC
24726,C(/C=C/Cl)Cl
24730,CC(CN(CC(C)O)CC(C)O)O
24738,CC(C)NC1=NC(=NC(=N1)NC2CC2)Cl
24743,CCOC(=O)NC1=CC(=CC=C1)OC(=O)NC2=CC=CC=C2
24744,CC1=CC(=CC=C1)NC(=O)OC2=CC=CC(=C2)NC(=O)OC
24749,C(C(C(C(C(C=O)O)O)O)O)O
24752,CCCCOCC(C)OCC(C)O
24759,CC(=O)N[C@H]1[C@@H](O[C@@H]([C@H](C1O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C(=O)O)O[C@H]3[C@@H](C([C@@H]([C@H](O3)CO)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)C(=O)O)O)O)O)NC(=O)C)O)O)O)CO)O
24764,C[Si](C)(C)O[Si](C)(C)C
24771,C[Si](=O)C
24781,CC1=CC(=O)NO1
24846,[NH3+]O.[NH3+]O.[O-]S(=O)(=O)[O-]
24857,[Rn]
24874,CCC(C)N
24877,[O-]P(=O)([O-])OP(=O)([O-])[O-].[O-]P(=O)([O-])OP(=O)([O-])[O-].[O-]P(=O)([O-])OP(=O)([O-])[O-].[Fe+3].[Fe+3].[Fe+3].[Fe+3]
24883,C(C=CCl)Cl
24905,C1=CC2=C(C=CN2)C=C1Br
24947,Cl[Cd]Cl
25050,C1=CN2[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)OC2=NC1=N.Cl
25051,C1=CN2[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)OC2=NC1=N
25054,CC(CO)OCC(C)OCC(C)OC
25059,C(#N)C(C(=O)N)(Br)Br
25125,CN(C)CCC1=CC=CC=C1
25142,CNNCC1=CC=CC=C1
25146,CCOP(=S)(OCC)SC(CCl)N1C(=O)C2=CC=CC=C2C1=O
25187,CN(C)CCCC1=CC=CC=C1
25210,COC(CNC(=O)N)C[Hg]Cl
25215,CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CCCCC3
25226,C1=CC=C(C=C1)C(=C(C#N)C#N)C2=CC=CC=C2
25249,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C)O)CC[C@@H]4[C@@]3(CC5=C(C4)NN=C5)C
25286,CCOC(=O)CCCOC1=C(C=C(C=C1)Cl)C
25354,CCCNC(=O)C1=CC=CC=C1
25355,CCOP(=S)(OCC)SCS(=O)C(C)(C)C
25371,C1C=CCN1N=O
25418,CCN(C)N=O
25419,C(P(=O)(O)O)(P(=O)(O)O)(Cl)Cl
25429,COC(=O)NC1=NC2=CC=CC=C2N1
25511,CC1=C[CH-]C=C1.[C-]#[O+].[C-]#[O+].[C-]#[O+].[Mn]
25516,[NH4+].[F-]
25572,COC1=CC=C(C=C1)C(C2CC2)(C3=CN=CN=C3)O
25622,C1=CC=C(C(=C1)C2=CC=CC=C2Cl)Cl
25644,C=CC(=O)OCCCCCCOC(=O)C=C
25669,CCOP(=S)(C1=CC=CC=C1)OC2=CC=C(C=C2)C#N
25670,CCOP(=S)(OCC)SCSC(C)(C)C
25712,C1=CC(=CC(=C1)NC(=O)N)C(F)(F)F
25717,C(C(CCl)(Cl)Cl)Cl
25732,C[Si](C)(C)C1=CC=C(C=C1)O
25739,C1CC1NC(=O)NC2=CC=CC=C2
25740,C1CCC(C1)NC(=O)NC2=CC=CC=C2
25750,CCN(CC)C(=O)C(=C(C)OP(=O)(OC)OC)Cl
25763,C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])ON=CC2=CC(=C(C(=C2)Br)O)Br
25791,CC1=NC(=CN1C)[N+](=O)[O-]
25811,CN(CC(=O)O)N=O
25834,CCOP(=O)(OCC)SCC1=CC=CC=C1
25902,CN1C2=CC=CC=C2N=N1
25911,CCCCC(CC)CN1C(=O)C2C(C1=O)C3(CCC2(C=C3)C)C(C)C
25912,CN(C(=O)NC1=CC(=C(C=C1)Br)Cl)OC
25914,CCCCNCC
26033,CCOC(=O)C1=CN2C(=CC(=N2)OP(=S)(OCC)OCC)N=C1C
26049,CC1=CCC2C(C1)C2(C)C
26070,C1[C@@H]([C@H]1N)C2=CC=CC=C2
26074,CSC(=O)NC1=CC=CC=C1
26111,C1CC2C(CCC3C1C4(C(=C(C3(C4(Cl)Cl)Cl)Cl)Cl)Cl)C5(C(=C(C2(C5(Cl)Cl)Cl)Cl)Cl)Cl
26124,CCOP(=S)(OCC)OC1=NC2=CC=CC=C2N=C1
26164,C1(=C(C(=C(C(=C1Br)Br)Br)Br)Br)C2=C(C(=C(C(=C2Br)Br)Br)Br)Br
26176,CC(CCl)OP(=O)(OC(C)CCl)OC(C)CCl
26177,C(C(CCl)OP(=O)(OC(CCl)CCl)OC(CCl)CCl)Cl
26229,C1=CC(=CC=C1OCC(=O)O)Cl
26323,CCCSC(=O)Cl
26331,CCC1=NC=CN=C1
26333,CC1=NC=CN=C1CC(C)C
26341,C1OC2=C(O1)C=C(C=C2)CC3=CN=C(N=C3N)N
26392,CC1=C(C(=CC=C1)C(=O)N)O
26423,C1=CC(=C(C=C1N=NC2=CC(=C(C=C2)Cl)Cl)Cl)Cl
26446,CC1=C(C2=CC=CC=C2[N+](=C1)[O-])[N+](=O)[O-]
26447,C[C@@H]1CC[C@H](C(=O)C1)C(C)C
26450,C1CC1C(C2=CC=C(C=C2)Cl)(C3=CC=C(C=C3)Cl)O
26454,CCCC(=O)CC(=O)CCC
26533,CCNC1(CCCCC1=O)C2=CC=CS2
26541,C1COC2=CC=CC=C2OCCOCCOC3=CC=CC=C3OCCO1
26576,CN(C)C(=O)NC1=CC=C(C=C1)OC2=CC=C(C=C2)OC
26595,CCOP(=S)(OCC)OC1=CC=C(C=C1)S(=O)(=O)C
26618,CC1=C(C(=CC=C1)C)NC(=O)C2=CC(=C(C=C2O)Cl)S(=O)(=O)N
26623,[Hg+2]
26628,CCCCCCCOC(=O)C1=CC=C(C=C1)N
26629,CCCCCCCCOC(=O)C1=CC=C(C=C1)N
26665,C1=C(C(=C(C(=C1Br)Br)Br)O)Br
26710,CN(C)C(=S)[S-].CN(C)C(=S)[S-].CN(C)C(=S)[S-].[Fe+3]
26721,CCCC(C)(C1C[C@@]23C=CC1(C4[C@@]25CCN([C@@H]3CC6=C5C(=C(C=C6)O)O4)C)OC)O
26731,C1=CC=C(C=C1)C(=O)C2=CC=NC=C2
26732,COC1=CC=C(C=C1)C(=O)C2=CC=NC=C2
26757,C[C@H](CC1=CC=CC=C1)N(C)CC#C
26808,CC1=CN=C(C(=N1)C)C
26818,CCC1=C(C(=O)NC1CC2=C(C(=C(N2)CC3=C(C(=C(N3)CC4C(=C(C(=O)N4)CC)C)C)CCC(=O)O)CCC(=O)O)C)C
26879,C1CSC2=N[C@H](CN21)C3=CC=CC=C3
26927,CCOP(=S)(OCC)ON=C(C#N)C1=CC=CC=C1
26934,C[C@H]([C@H](C1=CC=CC=C1)O)N
26951,CC(C)C1=NC=C(N1C)[N+](=O)[O-]
26975,CCCCCC1=CC=C(C=C1)O
26987,C[C@@](C1=CC=CC=C1)(C2=CC=C(C=C2)Cl)OCC[C@H]3CCCN3C
27010,CC1(CCC(O1)(C)C)C
27026,CC1CCN(CC1)N=O
27027,C(C(Cl)Cl)(C(Cl)Cl)Cl
27125,C[C@]12CC[C@H]3[C@H]([C@@H]1[C@H]([C@H]([C@@H]2O)O)O)CCC4=C3C=CC(=C4)O
27156,C1=CC(=C(C(=C1)Cl)CO)Cl
27161,CC1=C(C=CC(=C1)OCC(=O)O)S(=O)(=O)C
27189,CCN(CC)C(=O)C(C)OC1=CC=CC2=CC=CC=C21
27195,C1=CC=C(C=C1)NC(=O)C2=CC=CC=C2I
27200,CS(=O)(=O)C1=CC=C(C=C1)[C@H]([C@@H](CO)NC(=O)C(Cl)Cl)O
27214,CCC1(C(=O)NC(=O)NC1=O)C(C)(C)C
27295,C1=CC(=CC=C1[N+](=O)[O-])OC2=C(C=C(C=C2)C(F)(F)F)[N+](=O)[O-]
27306,C=CCNC1=NC(=NC(=N1)Cl)NCC=C
