smiles,log_p
COC(=O)c1c(OC)cc(Cc2cnc(N)nc2N)cc1OC,0.88
Cc1cc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)no1,2.61
CCCNP(=O)(OC)SC,0.60
CCCCCCCCN,3.24
Clc1ccc(Cl)c(c2cc(Cl)cc(Cl)c2Cl)c1,6.77
O=C(O)CCl,0.18
C#CCN(N=O)C(=O)NCCCC(NC(C)=O)C(=O)NCc1ccccc1,0.70
NS(=O)(=O)c1cc2cc(CNCCO)sc2s1,-0.17
N#CN=N(=O)c1cccc(F)c1,1.78
CC(=O)Nc1cnccn1,-0.16
Nc1nc(N)c2nc(c3ccc(O)cc3)c(N)nc2n1,0.79
S=C1CC(c2ccccc2)SS1,3.48
CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1,2.30
C=CCN(N=O)C(=O)N(CCCC(NC(C)=O)C(=O)NCc1ccccc1)Cc2ccccc2,2.57
CC(C)(O)CCS(=O)(=O)c1ccc(S(N)(=O)=O)cc1,0.01
COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC(C)C,1.42
c1ccc(c2cnc3ccccc3n2)cc1,3.22
COC(=O)c1cncc(OC)n1,0.10
CS(=O)(=O)c1cc(C(F)(F)F)ccc1C(=O)c2cnoc2C3CC3,2.75
COc1ccc(S(=O)(=O)c2csc(S(N)(=O)=O)c2)cc1,1.33
Nc1nn(=O)c2ccccc2n1=O,-0.21
CCCCCCOc1cccc(NC(=O)OCCN2CCOCC2)c1,4.16
CCS(=O)CCSP(=O)(OC)OC,0.81
N#CCc1ccc(C(=O)O)cc1,1.30
CCCCCCc1ccccc1,5.27
CCOC(=O)C=Cc1ccc(O)c(O)c1,2.60
Clc1ccc(Oc2cc(Cl)cc(Cl)c2)cc1,5.56
CCCCCCCCCCCC(=O)OCC(CC)CCCC,8.36
CCC1NCCC(=O)C1O,-0.52
Cc1cscn1,1.29
O=C(NC(CO)C(O)c1ccc(N(=O)=O)cc1)C(F)F,0.56
NC(=O)Nc1cccc(Cl)c1,1.58
CC(=O)NCCCOc1cccc(CN2CCCCC2)c1,2.90
CC(C)CC(N)C(=O)NC(CC(C)C)C(=O)NC(C(=O)NC(Cc1ccccc1)C(=O)O)C(C)C,0.03
CC(=O)c1cccc(S(N)(=O)=O)c1,0.24
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OCC#N,1.41
O=N(=O)N=C1NCCN1Cc2cccnc2,-0.40
CC(=O)Nc1ccc3c(c1)S(=O)(=O)c2ccccc2C3=O,2.49
CC1(C)CCCC(C)(C)N1,2.66
CN(C)c1ncccn1,1.27
Cc1n[nH]c(C(=O)N2CCCCCC2)c1N(=O)=O,1.21
Clc1ccc(Oc2cc(Cl)c(Cl)c(Cl)c2)cc1,6.00
CC(CC(=O)O)n1nnc2ccccc12,-0.30
O=N(=O)C=Cc1ccsc1,1.91
Cc1cc2OC(=O)CC(C)c2c3occc13,3.34
Nc1cccc(NC(=O)Cc2ccccc2)c1,1.80
Cc1ccsc1,2.28
COc1ccc(OC(=O)CNC(=O)c2ccccc2)cc1,2.53
Nc1ccc(S(=O)(=O)N2C(=O)NC(=O)C2(c3ccccc3)c4ccccc4)cc1,3.29
CCCCC(C)CC(O)C=CC1C(O)CC2CC(CCOCC(=O)OC)CC12,3.91
CC(=O)Nc1ccc(Cl)cc1C(F)(F)F,2.78
Cc1ccc(C)n1Nc2ccc(N3CCOCC3)nn2,1.73
CCCCCC1(c2ccncc2)CCC(=O)NC1=O,2.32
O=C(C(F)(F)F)C(F)(F)F,1.77
CC(C)c1cccc(C(C)C)c1NC(N)=O,2.51
Nc1cc(Cl)c(Cl)c(Cl)c1Cl,4.13
Cc1ccnc2c(O)ccc(C)c12,2.75
CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)COc3ccccc3)C2SC1,0.65
O=C1NC(=O)C(c3ccccc3)(c4ccccc4)N1S(=O)(=O)c2ccccc2,3.80
CC(=O)NC(C)C(=O)NC(CC(=O)O)C(=O)NC(C)(C)C,-0.50
CN1C(=O)c2ccccc2C1=O,0.49
COc1ccc(S(=O)(=O)c2ccc(N)cc2)c(OC)c1,1.58
O=C(NN=Cc1ccccc1O)c2cccc(Br)c2,3.83
CON=C(C(=O)OC)c1ccccc1COc2ccccc2C,3.71
N#CCC(=O)NC(CO)C(O)c1ccc(N(=O)=O)cc1,0.04
CC=C1CC2C=CC1C2,3.54
CCC(=O)OCCNc1ccc(c2ccncc2)cn1,2.44
NS(=O)(=O)c1ccc(C(=O)c2ccncc2)cc1,0.77
Cc1ccc(C(C)C)c(O)c1,3.16
CCC(C)C(N)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(C(=O)NC(C(=O)O)C(C)C)C(C)CC,-0.02
CC(C)CC1=Nc2cc(Cl)ccc2S(=O)(=O)N1,2.28
CC(=O)Nc1cc(Cl)cc(C(F)(F)F)c1F,2.89
COC(=S)NCCn1c(N(=O)=O)cnc1C,0.98
COc1cnc(OC)cn1,1.15
COCc1c(OC)cc(Cc2cnc(N)nc2N)cc1OC,0.91
CCCCCCCCOP(C)(=O)OCCCCCCCC,5.96
Brc1cccc(c2cnc(SCCc3c[nH]cn3)[nH]2)c1,3.48
Brc1cc2ccccc2nn1,1.83
CC(C)CCOCCC(C)C,4.08
COC(=O)C=Cc1ccccc1,2.58
CC(C)c1ccc(Br)c(C(C)C)c1NC(=O)CN(CC(=O)O)CC(=O)O,0.83
Cc1c3ccccc3c(C)c4c1ccc2ccccc24,6.61
Clc1ccc(N2CCNCC2)cc1,2.09
O=C1CNC(=O)N1Cc2ccccc2,0.42
Clc1ccc2ncccc2c1,2.67
C=C(C)C(=O)OCC(COC(=O)C(=C)C)COC(=O)C(=C)C,2.63
CNC1CNN(c2ccccc2)C(=O)C1Cl,0.31
COc1ccc(OCC(=O)NNC(C)C)cc1,1.37
NC(=O)c1cc2ccccc2[nH]1,0.94
CCC(C)C(NC(C)=O)C(=O)NC(Cc1ccccc1)C(=O)NC(CCCNC(=N)N)C(N)=O,0.00
OCCc1cccnc1,0.21
O=N(=O)c1cc(O)cc(N(=O)=O)c1,1.76
COc1ccccc1Br,3.03
CC(C)NC(=S)NS(=O)(=O)c1cnccc1NC2CCCCCCC2,3.07
O=C(NC(CO)C(O)c1ccc(Cl)cc1)C(Cl)Cl,1.69
Cc1ccc(S(N)(=O)=O)cc1,0.72
CC(=O)OCCCCCc1ccc(S(N)(=O)=O)cc1,2.28
O=C(CCCN1CC=C(N3C(=O)Nc4ccccc34)CC1)c2ccc(F)cc2,3.93
CNCC(O)c1ccc(O)c(OC)c1,-0.27
CCCC(=O)OCOc1ccccc1C(=O)NCN2CCOCC2,1.40
COC(C)(C(=O)O)c1ccccc1,1.35
Nc1ccc(S(=O)(=O)c2ccc(O)cc2O)cc1,1.53
c1ccc3c(c1)ccc2cccnc23,3.39
c1ccc3c(c1)ccc2sc4ccccc4c23,5.48
NN(c1ccccc1)c2ccccc2,2.76
CN(C)C(=O)Nc1cccc(CCc2ccccc2)c1,3.65
CC(=O)CC(=O)C(C)(C)C,1.48
CC(C)OC(=O)c1cc(OC(=O)N2CCCC2)c(Cl)cc1Cl,4.60
O=N(=O)c1ccc(Cl)cc1,2.56
CCCc1ccc(OCC(OC(=S)n2ccnc2)C(C)(C)C)cc1,5.47
CNNCc1ccc(C(=O)NC(C)C)cc1,0.53
CCc1cccc2nc(N)nc(N)c12,1.60
Nc1nc(N)c2c(N3CCCCC3)cccc2n1,2.27
CC(C)Oc1cc(N2NC(C(C)(C)C)OC2=O)c(Cl)cc1Cl,3.60
Cc1ccc(S(=O)(=O)C2(C(=O)OC(C)C)CC2)cc1,2.17
Clc1ccc2ccc(Cl)cc2c1,4.52
CCN(CC)S(=O)(=O)c1ccc(OC)c(N)c1,1.12
CCNC(=O)CNC(=O)C=N#N,-0.53
O=Cc1c(c2ccccc2)non1=O,2.58
Cn1cc(N(=O)=O)nc1N(=O)=O,0.55
NNC(=O)c1ccccc1I,1.48
CC(=O)Nc1cnc(Cl)cn1,0.76
CC1CN(CC2CN=C(N)O2)CC(C)O1,-0.22
O=C(CN1CCCCC1)Nc2ccc(I)cc2,3.09
COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC,1.57
O=N(=O)c1ccc3c(c1)c2ccc(N(=O)=O)c4cccc3c24,4.18
Clc1cc3c(cc1Cl)Oc2c(Cl)c(Cl)c(Cl)c(Cl)c2O3,7.35
c1ccc(NNc2ccccc2)cc1,2.88
CN(C)C=NC1CCN(C2CC(F)C(CO)O2)C(=O)N1,-0.91
CCCCc1ccc(S(N)(=O)=O)cc1,2.30
COc1c(Cl)c(Cl)c(Cl)c(Cl)c1OC,4.64
CC(N)CC1CCCCCCC1,4.17
O=CNc1ccc(N(=O)=O)cc1,1.26
CCOc1ccccc1,2.56
Clc1ccc(C=NOCCc2nnc(c3ccccc3)o2)cc1,4.07
CNC(=O)c1cc2ccccc2[nH]1,1.43
CC(=O)Nc1ccc(S(=O)(=O)F)cc1,1.37
Cc1cc(OCC(=O)O)ccc1S(C)(=O)=O,0.36
O=CNc1nccs1,0.19
COC(=O)C(=Cc1ccccc1)S(=O)(=O)c2ccc(N(=O)=O)cc2,2.84
COc1cc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc(OC)c1OC,2.44
CC(C)(C)C1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1,0.96
ClC1=C(Cl)C3C(C1Cl)C2(Cl)C(Cl)C(Cl)C3(Cl)C2(Cl)Cl,6.22
CN(C)C(=O)c1cc(N2CC2)c(N(=O)=O)cc1N(=O)=O,0.72
Cc1ccccc1C(=O)CCN2CCCCC2,3.28
CN(C)CCCN1c2ccccc2Sc3ccc(Cl)cc13,5.18
CC(CCC(=O)NCC(=O)O)C1CCC2C3CC(O)C4CC(O)CCC4(C)C3CCC12C,2.36
CCCCl,2.09
Nc1cn[nH]c1,-0.53
CC(C)(NC(=O)N(CCCl)N=O)C(=O)O,1.21
COCCNc1ncnc3c1ncn3C2OC(CO)C(O)C2O,-0.50
CC(=O)NC(Cc1ccccc1)C(=O)O,1.11
CCCCOc1ccc(OCC(OC(=O)n2ccnc2)C(C)(C)C)cc1,4.64
C#CCC(O)(c1ccc(C(C)C)cc1)c2cccnc2,2.65
CCNC(=O)NC(=O)c1ccccc1,1.44
NS(=O)(=O)c1cc(C(=O)c2ccc(O)cc2)cs1,1.71
O=C1NC(Cc3ccccc3)C(=O)NC1Cc2ccccc2,1.66
COc1cccc(C(=O)N(C)C)c1,0.93
N=C(N)NCCCCc1ccccc1,1.55
CC(C)=CC1C(C(=O)OCc2cccc(I)c2)C1(C)C,4.74
COC1=CC(=O)c2ccccc2C1=O,1.70
CCCc1ccc3c(c1)C(=O)c2ccc(NC(C)=O)cc2S3(=O)=O,3.60
O=C(O)c1ccc(N(=O)=O)cc1,1.51
NC(=O)c1ccccc1C(N)=O,-0.41
Cc1cc(C(C)C(=O)O)ccc1c2nccs2,3.05
CCCCNC(=O)CCN1CCC(=O)C(O)C1C,0.59
COc1ccc(Cc2cnc(N)nc2N)cc1,1.52
CC(C)C(NC(=O)C(N)Cc1ccccc1)C(=O)O,-0.87
CN(C)c1ccc(C(=O)O)cc1,1.51
CC(=O)Nc1cc(N(=O)=O)c(Br)cc1F,2.04
Cc1ncc(CO)c(CO)c1O,-0.57
NCCCO,-1.01
CS(=O)(=O)OCCCCOS(C)(=O)=O,-0.90
CN(C)C(=O)Nc1ccc(Oc2nnn(C3CCCCC3)n2)cc1,2.85
NNC(=O)Nc1ccccc1N(=O)=O,-0.01
O=C(O)c1ccc2ccccc2c1,2.79
O=C(Cn1ccnc1N(=O)=O)N(CO)CO,-1.57
CCCNC(=O)c1cccc2nc(N)nc(N)c12,0.80
CN(C(N)=S)c1ccccc1,1.17
CCCC1(CC)C(=O)NC(=O)NC1=O,1.23
CC(=O)Oc1ccc(N(=O)=O)cc1,1.74
CC(C)C(=O)Nc1ccc(N(=O)=O)c(C(F)(F)F)c1,2.55
O=N(=O)c1ccc(C=Cc2nccs2)o1,2.70
CC1CCC(C)N1N=O,0.95
CC(CSC(=O)c1ccccc1)C(=O)N2CC(Sc3ccccc3)CC2C(=O)O,3.64
Cc1cccc2ccccc12,3.84
NCCC(=O)O,-3.26
COC(=O)C(C#N)=NNc1ccc(C(F)(F)F)cc1N(=O)=O,4.23
O=C(O)Cc1cccc2ccccc12,2.97
CCc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,1.03
NC(=O)CCCn1nnc2ccccc12,0.49
Cc1c(N(C)C)cc(Cc2cnc(N)nc2N)cc1N(C)C,2.01
CC1OC(OC2C(Oc3cc(O)c5c(c3)OC(c4ccc(O)cc4)CC5=O)OC(CO)C(O)C2O)C(O)C(O)C1O,-0.24
CC(C(=O)O)c1ccc(OCc2ccccc2)c(F)c1,3.73
Clc1ccc2cccc(Cl)c2c1,4.56
CCCC(C)C1(CC)C(=O)N=C(S)NC1=O,3.39
Clc1c(Cl)c(Cl)c2c(oc3ccccc23)c1Cl,6.24
CCCOC(=O)c1ccoc1,2.11
Cc1n[nH]c(C(=O)N(C)Cc2ccccc2)c1N(=O)=O,1.68
CN(C)C1=CC(=O)c2ccccc2C1=O,1.98
Ic1cn[nH]c1,0.94
CCCCCCCC,4.73
CC(=O)C(=Cc1ccc(F)cc1)C(C)=O,1.84
Cc1cc(C)cc(O[Si]23OCCN(CCO2)CCO3)c1,1.93
NC(=O)Nc1cccc(C(F)(F)F)c1,1.73
CCCCCC(O)C=CC1C(O)CC(=O)C1CC=CCCCC(=O)O,3.31
CC(C)(C)C1=CC(=O)C=C(C(C)(C)C)C1=O,3.79
NC(=O)NCCCN1NC(c2ccccc2)CCC1=O,0.15
O=C(O)C(Cc1ccccc1)n2cccc2,2.00
COC1C=COC2(C)Oc4c(C)c(O)c6c(c4C2=O)C3=NC5(CCN(CC(C)C)CC5)NC3=C(NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)C6=O,4.25
Nc1c(Cl)cc(Cl)cc1Cl,3.46
COC(=O)C(C#N)=NNc1ccccc1C(F)(F)F,3.84
CC1CSSC1=O,1.36
COC(=O)c1nc(NCC(O)CO)cnc1N(=O)=O,-0.67
CNC(=O)COC(=O)Cc1ccc2cc(OC)ccc2c1,2.27
Clc1cc(c2ccc(Cl)c(Cl)c2Cl)cc(Cl)c1Cl,7.27
Cc1cccc(C)c1NC(=O)CCC(C)N,1.07
CCN(CC)CCNC(=O)c1ccc(N)cc1,1.42
N#Cc1cccnc1,0.36
O=C(CN1CCCCC1)Nc2ccccc2Br,3.49
CC(O)C(F)(F)F,1.09
CCC(C)NCc1cccc(S(=O)(=O)c2csc(S(N)(=O)=O)c2)c1,1.27
CN(C)CCCCN(Cc1ccc(C(C)(C)C)cc1)c2ccccc2,6.06
Nc1ccc(S(=O)(=O)c2ccc(N(=O)=O)cc2N(=O)=O)cc1,1.85
Ic1ccc(I)cc1,3.80
CNP(=O)(OC)Oc1ccc(SC)cc1,1.58
NS(=O)(=O)c1ccc(S(=O)(=O)CCO)cc1,-0.81
CN(C)CCCCc1cccnc1,1.55
Clc1ccc(CSC(Cn2cncn2)=Nc3ccc(Cl)cc3Cl)cc1,4.95
O=C(OCn1ncc3C(=O)NCNc13)c2ccc(CN4CCOCC4)cc2,0.68
C=CCCCCC,4.00
CCOC(=O)c1ccc(S(N)(=O)=O)cc1,1.01
COc1ccc(C2Cc3cc(SC)ccc3N(CCN(C)C)C(=O)C2OC(C)=O)cc1,3.23
C1SCc2nos3c2c1no3,0.51
CCCc1ccc(c2cnc(SCCc3c[nH]cn3)[nH]2)cc1,3.94
NC(=O)c1ncccn1,-0.35
CON(C)C(=O)Nc1ccc(C2CCCCC2)cc1,3.89
CCOC(=O)CN(C(=O)CCl)c1ccccc1,1.66
CC(=O)OC1CCCC2(C)CCC(C(C)(C)O)CC12,3.48
Cc1ccc(C(=O)N(NC(=O)c2ccccc2)C(C)(C)C)cc1C,3.09
Cc1ccc(O)cc1,1.95
CC(C)CC(N)C(=O)NC(CC(C)C)C(=O)N1CCCC1C(=O)O,-0.84
C=C(C)C(=O)OCC(CC)(COC(=O)C(=C)C)COC(=O)C(=C)C,3.00
Cc1non(=O)c1c2ccccc2,2.07
O=C1c2ccccc2c3nnc(c4ccccc4N(=O)=O)cc13,2.90
NS(=O)(=O)NC(=O)Cc1ccccc1,0.36
CN(C)c1ccc2ccccc2n1,3.02
NC1CCN(C2CC(F)C(CO)O2)C(=O)N1,-1.76
CCCCCCOc1ccc(NC(=O)OCCN2CCCCC2)cc1,5.41
CC(=O)Nc1cccc(OCc2cccc(N3C(N)=NC(N)=NC3(C)C)c2)c1,1.76
CCCC(=O)OCOC(=O)N(C)N=Nc1ccc(C(=O)OCC)cc1,3.74
CN(C)C1=NC(=O)C(=Cc2ccc(N(=O)=O)o2)S1,1.08
Cc1ccc(C=O)o1,0.69
CC(=O)C=Cc1cccc(N(=O)=O)c1,1.97
NC1=NCC(CN2CCN(c3ccc(Cl)cc3)CC2)O1,1.60
COP(=S)(OC)SCC(=O)N(C)C=O,1.43
CN1CC=C(c2cccs2)CC1,2.58
S=C1CCCN1,-0.35
O=Cc1ccco1,0.43
CCC(C)CC(=O)OCC1CCC(n2cnc3C(=O)NCNc23)O1,0.92
Cc1nccc2c3ccccc3n(C)c12,3.17
CC(=O)C(C#N)=NNc1ccc(SC(F)(F)F)cc1,4.21
O=C(O)Cc1cccc(O)c1,0.93
N#N=CC(=O)NCC(=O)NCCO,-1.23
O=C1C=C(O)C(=O)c2ccccc12,0.99
S=C=NCc1ccccc1,3.22
CCNc1nc(NC)nc(SC(F)F)n1,2.90
NC(=O)Cc1cccs1,0.48
CCOc1cc(Cc3cnc(N)nc3N)cc(OCC)c1n2cccc2,2.79
CN(C)C(=O)Nc1ccccc1,1.15
NC(=O)c1c(F)cccc1F,0.75
Cc1cc(Br)cnc1NS(=O)(=O)c2ccc(N)cc2,1.93
CCN(CC)CC(=O)NC1COc2ccccc12,2.10
CCC(=C(CC)c1ccc(O)cc1)c2ccc(O)cc2,4.62
Cc1ncc(N(=O)=O)n1CC(O)CO,-0.83
CN(C=O)c1ccccc1,0.88
O=C(O)c1ccc(O)cc1O,1.23
Nc1nc(N)c2ncn(C3CCC(CO)O3)c2n1,-0.60
COc1cc(C)c(C=CC(C)=CC=CC(C)=CC(=O)O)c(C)c1C,5.20
Cc1cc(C)cc(OC2OC(CO)C(O)C(O)C2O)c1,-0.04
O=C(O)CCCC1=NS(=O)(=O)c2ccc(Cl)cc2N1,0.84
CC(C)(C)NCc1ccc(S(=O)(=O)c2csc(S(N)(=O)=O)c2)cc1,1.57
CCNc1cc(c2nc(N)n[nH]2)ccn1,1.16
CCCCCCOC(=O)c1cc(O)c(O)c(O)c1,3.11
O=Cn1c2c(c3ccccc13)CCNC2,1.30
COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2c(c3nnn(C)n3)cnn2C)n1,-0.26
CC(C)C12CCC(C)(CC1)O2,2.31
Cc1c2OC(=O)CCc2c(C)c3c(C)coc13,3.28
CCCCN1C(=O)N(C)C(=O)c2[nH]cnc12,1.16
CN1C(=O)C(=Cc2ccc(N(=O)=O)o2)SC1=S,1.07
C=Cc1cc(C)ccc1C,3.74
CCN(CC)CC(=O)Nc1c(C)cc(C)cc1C,2.04
CC=C(C)C1(C)CC(O)=C(C(CCC)=NOCC)C(=O)O1,3.16
CCCC(=NOCC)C1=C(O)CC2(CCC(CC)CC2)OC1=O,4.08
CCCCCCCCC(C)c1ccccc1,7.40
CS(=O)(=O)OCCC[Se]CCCOS(C)(=O)=O,-0.27
Cc1cc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2C(=O)OC3COC3)n1,1.52
CCCCOc1cccc(OC(=O)NC)c1,2.63
c1ccn2cccc2c1,2.34
Brc1cc2oc3cc(Br)c(Br)cc3c2cc1Br,6.32
Nc1nnnn1c2ccc(F)cc2,0.61
C=C1C(=O)OC2CC3=CC(CC4(C)OC4C(O)C12)OC3=O,0.60
CN1CCOCC1,-0.14
CSc1ccc(C=NN=C(N)NN)cc1,0.62
COc1ccc(S(I)=C(N(C)C)N(C)C)cc1,-0.44
NC(=O)Nc1cccc(O)c1,0.16
CCNC(=S)NN=C(c1ccccn1)c2ccccn2,2.35
CC(=O)Nc1cncc(C)n1,0.26
NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O,0.01
CCOC(=O)CCC(=O)N(C)c1cccc(S(=O)(=O)N(C)C)c1,0.77
CCCC(=O)OCCOCn1cnc2C(=O)NC(N)Nc12,-0.59
CCCCCCCCCCCCCCCC(=O)OCC1OC(N2CCC(N)NC2=O)C(O)C1O,3.95
Clc1ccc(Cl)c(Oc2cc(Cl)c(Cl)cc2Cl)c1,6.42
NS(=O)(=O)c1cccc(N(=O)=O)c1,0.44
CN(C)CCN1C(=O)c2ccccc2N(C)c3ccccc13,2.33
COC(=O)C1CCCN1C(=O)COC(=O)c2ccccc2,0.90
O=C1CCC(=O)N1c2cccc(Cl)c2Cl,1.62
CCCCCOC(N)=O,1.38
CCCCC(CCC)C(=O)O,2.98
CCCCCCCCCCC(CC)c1ccccc1,8.53
CCCCC(C)O,1.75
CCCCCCCCNC(N)=NNC(=O)Nc1ccc(Cl)cc1,3.44
CC12CCC3C(CCC4=CC(=O)CCC34C)C1CCC2=O,2.93
CN1C(=Nc2ncc(N(=O)=O)s2)NCC1(C)C,2.35
C[Si](C)(C)c1ccccc1,3.40
CN(C)CC(=O)O,-1.70
CC(=O)N(C)Nc1ccccc1,1.24
O=C1c2ccc(O)cc2OCN1CCON(=O)=O,1.18
O=C(O)c1cc(O)nc(O)n1,0.52
CC(C)(Oc1ccc(Cl)cc1)C(=O)O,2.81
Cc1c(O)ccc(N(=O)=O)c1N(=O)=O,2.01
COc1cc(Cc2cnc(N)nc2N)ccc1C(C)C,2.81
COC(=O)COc1ccccc1C,2.24
COc1cc(n2nc(C)cc2OC)nc(OC)n1,1.51
O=Cc1ccccn1,0.54
CCc1cc(CC(C#N)C#N)cc(CC)c1O,3.89
CCCCNC(=O)NN,-0.26
Clc1cccc(Oc2c(Cl)cc(Cl)cc2Cl)c1,5.96
NC1NC(=O)N(C2CCC(CO)O2)CC1F,-1.64
C#CC(C)N(C)C(=O)Nc1ccc(Cl)cc1,2.17
CC1=C(C(=O)Nc2ccccc2)SCCO1,1.65
CC(CC(C)ON(=O)=O)ON(=O)=O,1.49
CCCC(=O)Nc1ccc(Cl)c(Cl)c1,3.44
CC(=O)OCc1ccccn1,0.92
O=C(c1ccccc1)c2ccccn2,2.13
CCOC(=O)C(=Cc1ccc(C)cc1)C(C)=O,2.73
CNC(=O)C1C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C,2.43
NC(Cc1ccccc1)C(=O)NC(Cc2ccccc2)C(=O)O,-0.27
CCC1(C(C)CC(C)O)C(=O)NC(=O)NC1=O,0.54
CC(=O)Nc1c(N(=O)=O)cccc1N(=O)=O,1.23
CCCCOC(=O)C=Cc1ccc(N(=O)=O)o1,3.01
Cc1c(N(=O)=O)cccc1N(=O)=O,1.81
Cc1cc(C)c(N(C)C)c(C)c1,3.53
COCC(=O)N(c1c(C)cccc1C)C(C)C(=O)OC,1.47
CCCCCCCCN1CCC(=O)C(O)C1C,2.84
CCN1CC(C(=O)O)C(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c12,0.24
C1=CCOC1,0.48
CCc1cc(CC)cc(C2C(=O)c3ccccc3C2=O)c1,4.78
O=C(OC1Cc4c(O)cc(O)cc4OC1c2ccc(O)c(O)c2)c3ccc(O)c(O)c3,2.62
O=C1NC(=O)C2(CCOc3ccc(F)cc23)N1,0.59
CCCc1nc(NCC)nc(N2CCCCC2)n1,3.91
O=C(CN1CCOCC1)NC2COc3ccccc23,0.83
N#Cc1ccc[nH]1,0.90
CC(=O)OCCN(CCC#N)c1ccc(N=Nc2nc3ccc(N(=O)=O)cc3s2)cc1,4.63
O=C(O)c1cccc(CSc2ccccc2)c1O,3.78
CC(C)OC(=O)C1(S(=O)(=O)c2ccc(Cl)cc2)CCCCC1,3.61
CCn1cnc(N(=O)=O)n1,-0.14
Nc1nc(N)nc(c2ccccc2Br)n1,1.74
CCOC(=O)c1ccc(N=NN(C)C)cc1,3.39
Cc1cc(Cc2cc(C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,5.89
O=Cc1ccc2ccccc2n1,1.95
CCOP(=O)(NC)ON=C(C#N)c1ccc(Cl)cc1,2.32
CCCCCC(O)C=CC1C(O)CC(=O)C1CCCCCCC(=O)O,3.04
CN1CCC(=O)C(O)C1,-1.13
Cc1ccc(N(=O)=O)c(C(=O)O)c1,1.75
CCC(C)C(NC(=O)C1CN(CC)c2nc(C)ccc2C1=O)C(=O)OC,2.70
CCC(C(c1ccc(OC)cc1)c2ccc(OC)cc2)N(=O)=O,4.32
CC1(C)SC2C(NC(=O)C(N)c3ccccc3)C(=O)N2C1C(=O)O,0.88
N=C(N)NN=Cc1cccc(N(=O)=O)c1,0.54
CC1CNC(=O)NC1=O,-0.80
CC(=NNC(=O)c1ccncc1)c2cnccn2,0.71
O=C(O)CS,0.09
CC13CC(O)C4C(CCC5(O)CC(O)CC(O)C45CO)C1(O)CCC3C2=CC(=O)OC2,-1.03
CN(C)C,-0.14
C=CCc1c(OC)cc(Cc2cnc(N)nc2N)cc1OCC,2.77
c1ccc(CCCc2ccccc2)cc1,5.18
COc1ccc(C(=O)N(NC(=O)c2ccccc2)C(C)(C)C)cc1,2.43
COc1cc(C(=O)Nc2ccc3nn(C4CCCCC4)nc3c2)cc(OC)c1OC,4.28
Cc1cccc(C(=O)N(NC(=O)c2ccccc2)C(C)(C)C)c1,2.68
CC(C)C,2.16
CCC(=O)N(c1ccccc1)C2CCN(CCCCCF)CC2,3.64
CC(=O)N(CCO)c1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I,-2.57
CNC(=S)N(C)C,0.08
CCOP(=O)(OCC)C(C)(C)N(=O)=Cc1ccncc1,0.61
CC(=O)c1c(C)nc3c4c(c(C(=O)N(C)C)cn13)CCC(c2ccccc2)O4,3.02
O=C1CCSS1,0.63
Cc1ccc(CO)c(C=NNC(=O)c2ccccc2)c1O,2.69
NC(=O)Cc1ccncc1,-0.49
Cc1ccc(C)c(O)c1C,2.72
CCCCOCC(C)OC(=O)COc1nc(F)c(Cl)c(N)c1Cl,3.58
COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(C)n1,0.92
CC(=O)Oc1ccccc1F,1.74
CCOc1cccnc1,1.54
NNC(=O)c1ccccc1N,-0.69
Clc1cc3c(cc1Cl)c2cc(Cl)c(Cl)cc23,6.24
Cc1cc(N)ncn1,0.26
CCC(C)=NO,0.86
CCC(C)NC(=O)C=C(SC)c1ccccc1,3.04
CC1=CCC(C)(C)C=CCC2(C)OC2CC1,5.03
CC(C)(C)c1ccccc1OCC(=O)O,3.11
NC(=O)Nc1ccc(Oc2ccc(Br)cc2)cc1,3.48
CC(CCc1ccccc1)NCC(O)c2ccc(O)c(C(N)=O)c2,1.73
COc1ccc(Cc3cnc(N)nc3N)cc1Nc2ccccc2,3.13
CC1CN(N=O)CC(C)N1N=O,0.06
COP(=O)(OC)OC=C(Cl)Cl,1.27
C=CC1CC=CCC1,3.49
CC(C)(C)C,2.95
CCOC(=O)CN1C(=O)CC1Oc2ccc3ccccc3c2,2.33
CCOC(CNC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C)OCC,2.70
